task,base_sample_id,image_filename,query,expression_structure,target_category,target_coco_match_iou,same_category_distractors,gt_area_ratio,baseline_state,result_state,transition,baseline_iou,result_iou,iou_delta,baseline_box,result_box,gt_box,candidate_applied,baseline_zero_box_class,baseline_zero_match_category,baseline_zero_match_iou,result_zero_box_class,result_zero_match_category,result_zero_match_iou
t4_caption_grounding,hallu_000481_COCO_train2014_000000389188,COCO_train2014_000000389188.jpg,the tennis racket in the person's hand,relation,tennis racket,1.0,1,0.05980430121527778,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[188.0,84.0,296.0,228.0]","[190.0,84.0,296.0,227.0]","[339.87,100.86,460.0,215.56]",True,wrong_same_category_instance,tennis racket,0.907165162037037,wrong_same_category_instance,tennis racket,0.9113514210379302
t4_caption_grounding,hallu_000483_COCO_train2014_000000389345,COCO_train2014_000000389345.jpg,the person sitting next to the child,relation,person,1.0,3,0.13824098828124998,overlap,overlap,nonzero_remained_nonzero,0.8889938257871772,0.914031854050352,0.025038028263174805,"[456.0,212.0,628.0,476.0]","[458.0,209.0,627.0,476.0]","[463.82,204.94,621.3,474.61]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000484_COCO_train2014_000000159768,COCO_train2014_000000159768.jpg,the person next to the dining table,relation,person,1.0,1,0.2121937874348958,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[51.0,63.0,281.0,297.0]","[50.0,64.0,287.0,297.0]","[375.37,67.96,610.52,345.16999999999996]",True,wrong_same_category_instance,person,0.9658189421873062,wrong_same_category_instance,person,0.9421313466809894
t4_caption_grounding,hallu_000485_COCO_train2014_000000461517,COCO_train2014_000000461517.jpg,the person in front of the frisbee,relation,person,1.0,3,0.2140051932951878,overlap,overlap,nonzero_remained_nonzero,0.9360932314141337,0.954913684645631,0.01882045323149728,"[130.0,40.0,300.0,392.0]","[130.0,40.0,298.0,395.0]","[131.81,42.14,295.14,399.37]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000487_COCO_train2014_000000534980,COCO_train2014_000000534980.jpg,the person standing in front of the fence,relation,person,1.0,1,0.2399524085106383,overlap,overlap,nonzero_remained_nonzero,0.8885580112058378,0.8938670939289892,0.005309082723151448,"[340.0,48.0,481.0,364.0]","[340.0,50.0,481.0,364.0]","[335.99,53.04,475.67,376.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000491_COCO_train2014_000000032954,COCO_train2014_000000032954.jpg,the person holding a remote,relation,person,1.0,1,0.5041728653169014,overlap,overlap,nonzero_remained_nonzero,0.7797838787070901,0.776144302375113,-0.00363957633197709,"[10.0,6.0,433.0,415.0]","[10.0,6.0,435.0,415.0]","[97.64,6.7,430.78999999999996,419.3]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000494_COCO_train2014_000000207360,COCO_train2014_000000207360.jpg,the person holding a cell phone,relation,person,1.0,2,0.4020149929470486,overlap,overlap,nonzero_remained_nonzero,0.009019546532467051,0.976412249526305,0.967392702993838,"[244.0,145.0,576.0,637.0]","[0.0,45.0,250.0,637.0]","[1.43,37.48,249.69,634.4300000000001]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000497_COCO_train2014_000000428446,COCO_train2014_000000428446.jpg,the dining table with a green placemat,relation,dining table,1.0,1,0.27781045751633987,valid_zero,overlap,valid_zero_recovered,0.0,0.27781045751633987,0.27781045751633987,"[0.0,204.0,612.0,546.0]","[0.0,0.0,612.0,612.0]","[0.0,0.0,612.0,170.02]",True,wrong_same_category_instance,dining table,0.7807669363805179,,,0.0
t4_caption_grounding,hallu_000498_COCO_train2014_000000154895,COCO_train2014_000000154895.jpg,the sandwich in front of the sink,relation,sandwich,1.0,1,0.38206191796875,overlap,overlap,nonzero_remained_nonzero,0.32886630441733594,0.32462937526418045,-0.004236929153155489,"[74.0,90.0,533.0,459.0]","[74.0,90.0,536.0,468.0]","[178.26,11.92,600.27,290.04]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000499_COCO_train2014_000000354012,COCO_train2014_000000354012.jpg,the person in front of the cake,relation,person,1.0,1,0.3591735830078125,overlap,overlap,nonzero_remained_nonzero,0.9533734638559944,0.968471228984233,0.015097765128238572,"[174.0,30.0,516.0,343.0]","[174.0,30.0,516.0,348.0]","[176.63,27.21,515.6,352.71999999999997]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000500_COCO_train2014_000000200464,COCO_train2014_000000200464.jpg,the person standing behind the bench,relation,person,1.0,3,0.08373862792968749,overlap,overlap,nonzero_remained_nonzero,0.9406317006749672,0.9406317006749672,0.0,"[227.0,84.0,345.0,296.0]","[227.0,84.0,345.0,296.0]","[224.36,81.98,343.01,298.79]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000503_COCO_train2014_000000039764,COCO_train2014_000000039764.jpg,the person next to the tennis racket,relation,person,1.0,1,0.21124918432617182,overlap,overlap,nonzero_remained_nonzero,0.9732956404640523,0.9790706994474312,0.005775058983378933,"[49.0,269.0,420.0,496.0]","[49.0,268.0,420.0,497.0]","[45.92,265.64,420.45,496.66999999999996]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000505_COCO_train2014_000000011328,COCO_train2014_000000011328.jpg,the person holding the remote,relation,person,1.0,1,0.4472502193368545,overlap,overlap,nonzero_remained_nonzero,0.9626547134061334,0.9708596481178867,0.00820493471175332,"[126.0,75.0,478.0,415.0]","[127.0,75.0,480.0,415.0]","[129.44,71.8,481.06,418.59000000000003]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000506_COCO_train2014_000000235624,COCO_train2014_000000235624.jpg,the person holding the cell phone,relation,person,1.0,2,0.3585489140625001,overlap,overlap,nonzero_remained_nonzero,0.6720354851425009,0.6660437642949637,-0.005991720847537185,"[135.0,53.0,516.0,476.0]","[135.0,54.0,516.0,470.0]","[145.78,79.41,420.74,480.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000511_COCO_train2014_000000168774,COCO_train2014_000000168774.jpg,the dining table with a cake and bottle,relation,dining table,1.0,1,0.451699802734375,overlap,overlap,nonzero_remained_nonzero,0.944705659033942,0.9401975644015275,-0.004508094632414528,"[0.0,268.0,640.0,476.0]","[0.0,269.0,640.0,476.0]","[4.3,261.47,639.28,480.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000512_COCO_train2014_000000019926,COCO_train2014_000000019926.jpg,the person sitting between the two others,relation,person,1.0,2,0.1656617109375,overlap,overlap,nonzero_remained_nonzero,0.9732620177526674,0.9756287595137093,0.0023667417610419017,"[179.0,188.0,352.0,476.0]","[180.0,190.0,354.0,476.0]","[179.06,188.76,353.8,480.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000513_COCO_train2014_000000554031,COCO_train2014_000000554031.jpg,the dining table in front of the chairs,relation,dining table,1.0,3,0.2496980064,overlap,overlap,nonzero_remained_nonzero,0.6905928670913944,0.574104503291305,-0.11648836380008942,"[100.0,145.0,392.0,364.0]","[165.0,147.0,390.0,364.0]","[99.35,204.55,383.77,369.16]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000518_COCO_train2014_000000263623,COCO_train2014_000000263623.jpg,the cat next to the plate,relation,cat,1.0,1,0.1349184716796875,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[0.0,0.0,173.0,372.0]","[0.0,0.0,174.0,369.0]","[229.4,1.25,481.25,165.82]",True,wrong_same_category_instance,cat,0.573162222636584,wrong_same_category_instance,cat,0.5745012615643398
t4_caption_grounding,hallu_000522_COCO_train2014_000000161510,COCO_train2014_000000161510.jpg,the adult`s chair,relation,chair,1.0,1,0.1266806737266112,overlap,overlap,nonzero_remained_nonzero,0.37861545374495553,0.9064711852196138,0.5278557314746583,"[86.0,96.0,353.0,476.0]","[84.0,295.0,286.0,470.0]","[83.79,284.53,287.57,475.9]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000523_COCO_train2014_000000014502,COCO_train2014_000000014502.jpg,the person holding the baseball bat,relation,person,1.0,1,0.15517321614583338,overlap,overlap,nonzero_remained_nonzero,0.22476778540908973,0.2508917989428171,0.02612401353372737,"[379.0,127.0,560.0,476.0]","[406.0,127.0,560.0,476.0]","[500.4,126.82,640.0,468.29]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000525_COCO_train2014_000000551164,COCO_train2014_000000551164.jpg,the black vase next to the white jug,relation,vase,1.0,1,0.08645799852941177,overlap,overlap,nonzero_remained_nonzero,0.9385883264713882,0.931015467283143,-0.00757285918824524,"[243.0,177.0,346.0,398.0]","[245.0,178.0,346.0,398.0]","[243.84,175.06,350.12,396.33000000000004]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000528_COCO_train2014_000000097849,COCO_train2014_000000097849.jpg,the person holding the cell phone,relation,person,1.0,2,0.6301188233568076,overlap,overlap,nonzero_remained_nonzero,0.6604988341132756,0.8803439038056904,0.2198450696924148,"[104.0,0.0,640.0,415.0]","[105.0,0.0,496.0,415.0]","[72.76,0.67,482.48,419.97]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000531_COCO_train2014_000000299594,COCO_train2014_000000299594.jpg,the person in front of the skateboard,relation,person,1.0,1,0.4017597371495327,overlap,overlap,nonzero_remained_nonzero,0.9625879100125495,0.9625879100125495,0.0,"[0.0,0.0,265.0,415.0]","[0.0,0.0,265.0,415.0]","[2.89,0.96,263.53,423.19]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000534_COCO_train2014_000000053643,COCO_train2014_000000053643.jpg,the person sitting behind the table,relation,person,1.0,2,0.06167064713541665,overlap,overlap,nonzero_remained_nonzero,0.03464423103093742,0.11389456915346464,0.07925033812252723,"[61.0,0.0,224.0,155.0]","[64.0,0.0,250.0,157.0]","[212.82,0.0,355.9,132.41]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000535_COCO_train2014_000000251696,COCO_train2014_000000251696.jpg,the person holding a bottle,relation,person,1.0,2,0.24621033691406255,overlap,overlap,nonzero_remained_nonzero,0.772329558927044,0.7997595652089465,0.027430006281902508,"[20.0,111.0,200.0,476.0]","[20.0,114.0,205.0,476.0]","[26.97,114.41,239.46,470.36]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000540_COCO_train2014_000000492769,COCO_train2014_000000492769.jpg,the person next to the pizza,relation,person,1.0,3,0.22248920312500003,overlap,overlap,nonzero_remained_nonzero,0.8894496343177263,0.9029603531502661,0.013510718832539848,"[85.0,0.0,282.0,240.0]","[85.0,0.0,284.0,246.0]","[84.13,1.01,279.1,263.93]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000541_COCO_train2014_000000351397,COCO_train2014_000000351397.jpg,the chair next to the table,relation,chair,1.0,1,0.053046123389929735,overlap,overlap,nonzero_remained_nonzero,0.05757904006100903,0.9391188836408704,0.8815398435798614,"[1.0,21.0,640.0,415.0]","[56.0,20.0,174.0,148.0]","[54.69,23.03,172.72,145.85]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000543_COCO_train2014_000000140627,COCO_train2014_000000140627.jpg,the boy next to the tennis racket,relation,person,1.0,2,0.19456771997549016,overlap,overlap,nonzero_remained_nonzero,0.7662728401442488,0.7762535071405935,0.0099806669963447,"[247.0,146.0,374.0,534.0]","[246.0,147.0,375.0,534.0]","[245.67,144.08,409.69,531.27]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000544_COCO_train2014_000000500634,COCO_train2014_000000500634.jpg,the fork next to the spoon,relation,fork,1.0,1,0.0745944208984375,overlap,overlap,nonzero_remained_nonzero,0.21009350174047792,0.35879864188488214,0.14870514014440422,"[129.0,426.0,181.0,520.0]","[189.0,425.0,260.0,640.0]","[128.7,427.17,236.37,640.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000549_COCO_train2014_000000261283,COCO_train2014_000000261283.jpg,the sandwich on the plate,relation,sandwich,1.0,1,0.09584408569335937,overlap,overlap,nonzero_remained_nonzero,0.4958804490772113,0.5064265691531908,0.010546120075979548,"[170.0,309.0,494.0,550.0]","[170.0,309.0,495.0,546.0]","[292.61,310.63,495.86,503.78]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000552_COCO_train2014_000000289425,COCO_train2014_000000289425.jpg,the baseball player in front of the glove,relation,person,1.0,2,0.16326691056910572,valid_zero,overlap,valid_zero_recovered,0.0,0.935896187030132,0.935896187030132,"[310.0,39.0,558.0,412.0]","[76.0,115.0,228.0,469.0]","[75.52,112.48,226.56,452.85]",True,wrong_same_category_instance,person,0.8746892026290758,,,0.0
t4_caption_grounding,hallu_000554_COCO_train2014_000000111142,COCO_train2014_000000111142.jpg,the person next to the pizza,relation,person,1.0,1,0.23200797342902305,valid_zero,overlap,valid_zero_recovered,0.0,0.8914010511227761,0.8914010511227761,"[12.0,12.0,280.0,532.0]","[458.0,10.0,607.0,539.0]","[454.63,7.95,605.64,583.3900000000001]",True,wrong_same_category_instance,person,0.9310368172482121,,,0.0
t4_caption_grounding,hallu_000560_COCO_train2014_000000205223,COCO_train2014_000000205223.jpg,the tie on the person's neck,relation,tie,1.0,3,0.07074722426470591,overlap,overlap,nonzero_remained_nonzero,0.29108480180005303,0.2949093875834897,0.003824585783436696,"[164.0,0.0,315.0,224.0]","[165.0,0.0,314.0,224.0]","[174.25,41.24,229.27,237.10000000000002]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000566_COCO_train2014_000000026985,COCO_train2014_000000026985.jpg,the person on the snowboard,relation,person,1.0,1,0.23942409085424712,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[91.46,41.32,277.67,467.58]",False,,,0.0,,,0.0
t4_caption_grounding,hallu_000567_COCO_train2014_000000528851,COCO_train2014_000000528851.jpg,the person standing in front of the refrigerator,relation,person,1.0,3,0.08909222656250003,overlap,valid_zero,nonzero_regressed_to_zero,0.9372290817620262,0.0,-0.9372290817620262,"[344.0,62.0,450.0,325.0]","[124.0,37.0,280.0,295.0]","[346.73,62.57,448.58000000000004,331.29]",True,,,0.0,wrong_same_category_instance,person,0.9641382230172929
t4_caption_grounding,hallu_000569_COCO_train2014_000000317489,COCO_train2014_000000317489.jpg,the white van next to the building,relation,car,1.0,2,0.17201277663934425,overlap,overlap,nonzero_remained_nonzero,0.12961886557658553,0.9270382890135328,0.7974194234369473,"[202.0,107.0,360.0,273.0]","[0.0,104.0,245.0,267.0]","[0.0,109.47,249.21,271.15]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000570_COCO_train2014_000000393709,COCO_train2014_000000393709.jpg,the person next to the cell phone,relation,person,1.0,1,0.12935781506147537,overlap,overlap,nonzero_remained_nonzero,0.4116009278869525,0.42056651421598107,0.008965586329028552,"[84.0,62.0,290.0,415.0]","[84.0,60.0,295.0,415.0]","[150.65,188.87,302.26,422.03999999999996]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000573_COCO_train2014_000000284021,COCO_train2014_000000284021.jpg,the knife on the cutting board,relation,knife,1.0,2,0.11922448235294117,overlap,overlap,nonzero_remained_nonzero,0.8382258675532572,0.8225718981688186,-0.015653969384438637,"[210.0,235.0,518.0,352.0]","[209.0,245.0,518.0,356.0]","[208.22,236.84,481.1,355.68]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000578_COCO_train2014_000000187784,COCO_train2014_000000187784.jpg,the boat in the water,relation,boat,1.0,3,0.39551643192488267,overlap,overlap,nonzero_remained_nonzero,0.9140008309098462,0.8961956199180959,-0.017805210991750253,"[0.0,261.0,640.0,415.0]","[0.0,264.0,640.0,415.0]","[0.0,247.94,640.0,416.43]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000579_COCO_train2014_000000270186,COCO_train2014_000000270186.jpg,the couch next to the chair,relation,couch,1.0,2,0.10265710546874998,overlap,overlap,nonzero_remained_nonzero,0.0805082626212529,0.0805082626212529,0.0,"[390.0,160.0,640.0,476.0]","[390.0,160.0,640.0,476.0]","[289.43,108.09,444.27,311.76]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000580_COCO_train2014_000000206539,COCO_train2014_000000206539.jpg,the person holding the remote,relation,person,1.0,1,0.4814747945945946,overlap,overlap,nonzero_remained_nonzero,0.9560112777271503,0.9716983291439025,0.015687051416752196,"[10.0,10.0,266.0,332.0]","[10.0,14.0,265.0,332.0]","[7.78,15.42,263.80999999999995,328.53000000000003]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000584_COCO_train2014_000000023280,COCO_train2014_000000023280.jpg,the child in the woman's arms,relation,person,1.0,2,0.29186536908881205,overlap,overlap,nonzero_remained_nonzero,0.9416998670152125,0.8794127083779292,-0.06228715863728329,"[28.0,130.0,256.0,609.0]","[28.0,129.0,257.0,570.0]","[26.13,140.28,261.3,605.12]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000587_COCO_train2014_000000000716,COCO_train2014_000000000716.jpg,the laptop on the table,relation,laptop,1.0,1,0.09434476562500001,overlap,overlap,nonzero_remained_nonzero,0.7826882932064188,0.7753972399594915,-0.007291053246927248,"[319.0,269.0,501.0,450.0]","[308.0,269.0,504.0,457.0]","[313.89,267.51,469.21,454.11]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000588_COCO_train2014_000000025353,COCO_train2014_000000025353.jpg,the person standing next to the snowboard,relation,person,1.0,1,0.27707417248179617,valid_zero,overlap,valid_zero_recovered,0.0,0.9519688432341001,0.9519688432341001,"[109.0,184.0,286.0,357.0]","[420.0,0.0,605.0,412.0]","[419.37,1.01,599.11,407.48]",True,wrong_same_category_instance,person,0.9233626088031625,,,0.0
t4_caption_grounding,hallu_000589_COCO_train2014_000000183244,COCO_train2014_000000183244.jpg,the person sitting on the couch,relation,person,1.0,1,0.09010395576584508,overlap,overlap,nonzero_remained_nonzero,0.02356796410559458,0.6698509359699937,0.6462829718643991,"[74.0,0.0,340.0,635.0]","[316.0,40.0,420.0,359.0]","[320.95,42.57,426.0,276.42]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000591_COCO_train2014_000000493066,COCO_train2014_000000493066.jpg,the sandwich next to the fries,relation,sandwich,1.0,1,0.13818898242187497,overlap,overlap,nonzero_remained_nonzero,0.3640508880129069,0.9261747914606736,0.5621239034477667,"[84.0,215.0,540.0,467.0]","[308.0,214.0,516.0,422.0]","[317.85,212.72,516.51,426.40999999999997]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000592_COCO_train2014_000000500561,COCO_train2014_000000500561.jpg,the person holding the sandwich,relation,person,1.0,1,0.33715356152343756,overlap,overlap,nonzero_remained_nonzero,0.10259980196239134,0.11260677564846115,0.010006973686069814,"[2.0,202.0,476.0,569.0]","[240.0,189.0,476.0,546.0]","[93.69,1.44,480.0,269.55]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000594_COCO_train2014_000000090801,COCO_train2014_000000090801.jpg,the couch in front of the fireplace,relation,couch,1.0,1,0.09219880826822918,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[195.56,218.07,362.67,387.56]",False,,,0.0,,,0.0
t4_caption_grounding,hallu_000596_COCO_train2014_000000546261,COCO_train2014_000000546261.jpg,the bicycle next to the person,relation,bicycle,1.0,3,0.09273656967474489,valid_zero,overlap,valid_zero_recovered,0.0,0.503163342021187,0.503163342021187,"[0.0,1.0,392.0,316.0]","[0.0,340.0,135.0,637.0]","[1.38,323.21,123.86999999999999,513.15]",True,other_category_or_reference,person,0.5491496768707483,,,0.0
t4_caption_grounding,hallu_000598_COCO_train2014_000000103932,COCO_train2014_000000103932.jpg,the person in front of the couch,relation,person,1.0,1,0.2664270657276995,overlap,overlap,nonzero_remained_nonzero,0.8092533440148229,0.7843162201804396,-0.02493712383438329,"[137.0,24.0,360.0,415.0]","[140.0,25.0,367.0,415.0]","[138.81,22.98,321.65,420.26]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000600_COCO_train2014_000000393193,COCO_train2014_000000393193.jpg,the person next to the refrigerator,relation,person,1.0,2,0.1696428463157895,overlap,valid_zero,nonzero_regressed_to_zero,0.9126925871175208,0.0,-0.9126925871175208,"[148.0,116.0,268.0,380.0]","[340.0,86.0,495.0,380.0]","[152.08,107.73,270.86,379.09000000000003]",True,,,0.0,wrong_same_category_instance,person,0.7038328598573562
t4_caption_grounding,hallu_000601_COCO_train2014_000000052849,COCO_train2014_000000052849.jpg,the truck next to the person,relation,truck,1.0,2,0.05845396215130932,overlap,overlap,nonzero_remained_nonzero,0.08307086960831365,0.08307086960831365,0.0,"[0.0,172.0,315.0,366.0]","[0.0,174.0,315.0,368.0]","[267.73,197.72,430.29,332.4]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000602_COCO_train2014_000000492408,COCO_train2014_000000492408.jpg,the umbrella held by the person,relation,umbrella,1.0,1,0.10846156540023198,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[147.0,227.0,523.0,415.0]","[17.0,105.0,316.0,258.0]","[346.74,105.57,606.31,220.82999999999998]",True,other_category_or_reference,person,0.9223075288621769,wrong_same_category_instance,umbrella,0.7302614925568891
t4_caption_grounding,hallu_000604_COCO_train2014_000000248476,COCO_train2014_000000248476.jpg,the giraffe next to the person,relation,giraffe,1.0,1,0.44657232696280996,overlap,overlap,nonzero_remained_nonzero,0.5080740347327817,0.5138230088143919,0.005748974081610236,"[0.0,28.0,496.0,310.0]","[0.0,28.0,496.0,315.0]","[0.82,1.23,291.87,357.69]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000605_COCO_train2014_000000335767,COCO_train2014_000000335767.jpg,the giraffe next to the wooden platform,relation,giraffe,1.0,1,0.20935009863281248,overlap,overlap,nonzero_remained_nonzero,0.724238179054054,0.41177509323791606,-0.3124630858161379,"[270.0,236.0,640.0,476.0]","[270.0,236.0,504.0,476.0]","[341.93,257.8,638.56,474.61]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000606_COCO_train2014_000000268897,COCO_train2014_000000268897.jpg,the giraffe in front of the trees,relation,giraffe,1.0,2,0.20657370060011712,overlap,overlap,nonzero_remained_nonzero,0.9165015352694478,0.9113498776834471,-0.005151657586000669,"[23.0,22.0,181.0,376.0]","[24.0,20.0,180.0,376.0]","[18.33,29.13,177.94,382.82]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000608_COCO_train2014_000000476360,COCO_train2014_000000476360.jpg,the person in front of the baseball bat,relation,person,1.0,3,0.2865068725585937,overlap,overlap,nonzero_remained_nonzero,0.3239567005000876,0.32327916248711225,-0.0006775380129753761,"[230.0,52.0,565.0,637.0]","[230.0,54.0,567.0,637.0]","[158.2,63.28,365.29999999999995,629.93]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000609_COCO_train2014_000000230905,COCO_train2014_000000230905.jpg,the person next to the horse,relation,person,1.0,1,0.4714866120016163,overlap,overlap,nonzero_remained_nonzero,0.6899776879722717,0.9062364021243359,0.2162587141520642,"[168.0,168.0,500.0,464.0]","[69.0,170.0,504.0,464.0]","[69.36,170.0,547.17,463.03]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000610_COCO_train2014_000000256190,COCO_train2014_000000256190.jpg,the dining table with wine glasses,relation,dining table,1.0,2,0.12325779589843751,overlap,overlap,nonzero_remained_nonzero,0.43917451066107555,0.383355301394222,-0.05581920926685352,"[234.0,137.0,488.0,366.0]","[209.0,145.0,487.0,368.0]","[230.65,104.73,483.74,254.34000000000003]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000611_COCO_train2014_000000062763,COCO_train2014_000000062763.jpg,the person next to the refrigerator,relation,person,1.0,1,0.1316993731689453,overlap,overlap,nonzero_remained_nonzero,0.2952008173177634,0.30218689961688205,0.006986082299118679,"[12.0,129.0,202.0,498.0]","[10.0,128.0,204.0,504.0]","[114.16,204.11,254.85,510.85]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000613_COCO_train2014_000000567678,COCO_train2014_000000567678.jpg,the chair in front of the table,relation,chair,1.0,2,0.19632622656249998,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[42.0,67.0,224.0,145.0]","[45.0,67.0,223.0,148.0]","[356.23,206.64,576.86,480.0]",True,wrong_same_category_instance,chair,0.913865977827075,wrong_same_category_instance,chair,0.9572515542479019
t4_caption_grounding,hallu_000615_COCO_train2014_000000012501,COCO_train2014_000000012501.jpg,the person holding a frisbee,relation,person,1.0,3,0.11140540089495302,overlap,overlap,nonzero_remained_nonzero,0.9001905719441562,0.056438635876990696,-0.8437519360671655,"[394.0,32.0,487.0,326.0]","[260.0,87.0,405.0,345.0]","[390.42,25.72,488.51,335.37]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000617_COCO_train2014_000000559647,COCO_train2014_000000559647.jpg,the person sliding into the base,relation,person,1.0,2,0.3282688928571429,overlap,overlap,nonzero_remained_nonzero,0.9623083898466348,0.934290547899898,-0.028017841946736843,"[141.0,22.0,440.0,224.0]","[140.0,22.0,445.0,226.0]","[141.57,20.76,431.01,224.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000618_COCO_train2014_000000380661,COCO_train2014_000000380661.jpg,the chair next to the dining table,relation,chair,1.0,3,0.10524573063380281,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[529.0,191.0,637.0,415.0]","[504.0,191.0,637.0,415.0]","[0.0,192.6,122.94,426.0]",True,wrong_same_category_instance,chair,0.8712321928418416,wrong_same_category_instance,chair,0.7097675983557239
t4_caption_grounding,hallu_000620_COCO_train2014_000000281177,COCO_train2014_000000281177.jpg,the person holding an umbrella,relation,person,1.0,3,0.15503064858490567,overlap,overlap,nonzero_remained_nonzero,0.8533215889299796,0.8666817123799617,0.013360123449982164,"[179.0,81.0,344.0,373.0]","[179.0,80.0,345.0,369.0]","[179.68,113.24,346.04,366.12]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000621_COCO_train2014_000000152003,COCO_train2014_000000152003.jpg,the carrot next to the rice,relation,carrot,1.0,3,0.07887783886718752,overlap,valid_zero,nonzero_regressed_to_zero,0.9042149555042874,0.0,-0.9042149555042874,"[35.0,470.0,210.0,614.0]","[358.0,406.0,476.0,569.0]","[39.87,465.53,209.64000000000001,608.26]",True,,,0.0,wrong_same_category_instance,carrot,0.8796716554093037
t4_caption_grounding,hallu_000622_COCO_train2014_000000140738,COCO_train2014_000000140738.jpg,the person sitting next to the book,relation,person,1.0,2,0.5250905989583334,overlap,overlap,nonzero_remained_nonzero,0.6638161147150601,0.6564265807289698,-0.007389533986090324,"[162.0,109.0,463.0,476.0]","[164.0,109.0,465.0,476.0]","[21.68,111.65,459.6,480.0]",True,,,0.0,,,0.0
t4_caption_grounding,hallu_000625_COCO_train2014_000000408266,COCO_train2014_000000408266.jpg,the chair next to the dining table,relation,chair,1.0,3,0.06250914959016393,valid_zero,overlap,valid_zero_recovered,0.0,0.5448939479665885,0.5448939479665885,"[2.0,1.0,510.0,274.0]","[514.0,230.0,607.0,380.0]","[533.62,218.58,640.0,379.16]",True,other_category_or_reference,person,0.6483835145218854,,,0.0
t4_caption_grounding,hallu_000628_COCO_train2014_000000042320,COCO_train2014_000000042320.jpg,the person holding the phone,relation,person,1.0,1,0.12080729166666666,overlap,overlap,nonzero_remained_nonzero,0.12853806163196624,0.12737997461360412,-0.0011580870183621195,"[174.0,22.0,536.0,416.0]","[174.0,20.0,536.0,418.0]","[408.05,218.7,640.0,378.7]",True,,,0.0,,,0.0
